   1.9942561e-02  -2.6734209e-02
   2.0350317e-02  -2.6734009e-02
   2.0758061e-02  -2.6733804e-02
   2.1165796e-02  -2.6733596e-02
   2.1573521e-02  -2.6733384e-02
   2.1981237e-02  -2.6733167e-02
   2.2388944e-02  -2.6732948e-02
   2.2796640e-02  -2.6732722e-02
   2.3204327e-02  -2.6732493e-02
   2.3612000e-02  -2.6732260e-02
   2.4019666e-02  -2.6732024e-02
   2.4427319e-02  -2.6731784e-02
   2.4834961e-02  -2.6731538e-02
  -2.6962932e-02  -2.6322609e-02
  -2.6555346e-02  -2.6322870e-02
  -2.6147749e-02  -2.6323128e-02
  -2.5740141e-02  -2.6323382e-02
  -2.5332520e-02  -2.6323631e-02
  -2.4924887e-02  -2.6323879e-02
  -2.4517244e-02  -2.6324119e-02
  -2.4109589e-02  -2.6324358e-02
  -2.3701923e-02  -2.6324593e-02
  -2.3294246e-02  -2.6324822e-02
  -2.2886558e-02  -2.6325049e-02
  -2.2478860e-02  -2.6325271e-02
  -2.2071153e-02  -2.6325488e-02
  -2.1663435e-02  -2.6325703e-02
  -2.1255707e-02  -2.6325913e-02
  -2.0847969e-02  -2.6326120e-02
  -2.0440223e-02  -2.6326321e-02
  -2.0032465e-02  -2.6326520e-02
  -1.9624701e-02  -2.6326714e-02
  -1.9216927e-02  -2.6326904e-02
  -1.8809143e-02  -2.6327090e-02
  -1.8401353e-02  -2.6327273e-02
  -1.7993553e-02  -2.6327450e-02
  -1.7585743e-02  -2.6327625e-02
  -1.7177928e-02  -2.6327794e-02
  -1.6770104e-02  -2.6327962e-02
  -1.6362272e-02  -2.6328124e-02
  -1.5954433e-02  -2.6328282e-02
  -1.5546586e-02  -2.6328435e-02
  -1.5138733e-02  -2.6328586e-02
  -1.4730873e-02  -2.6328733e-02
  -1.4323005e-02  -2.6328875e-02
  -1.3915133e-02  -2.6329013e-02
  -1.3507253e-02  -2.6329147e-02
  -1.3099367e-02  -2.6329277e-02
  -1.2691475e-02  -2.6329404e-02
  -1.2283577e-02  -2.6329527e-02
  -1.1875673e-02  -2.6329644e-02
  -1.1467765e-02  -2.6329760e-02
  -1.1059850e-02  -2.6329869e-02
  -1.0651932e-02  -2.6329976e-02
  -1.0244008e-02  -2.6330078e-02
  -9.8360796e-03  -2.6330177e-02
  -9.4281463e-03  -2.6330270e-02
  -9.0202093e-03  -2.6330361e-02
  -8.6122677e-03  -2.6330447e-02
  -8.2043223e-03  -2.6330531e-02
  -7.7963732e-03  -2.6330609e-02
  -7.3884209e-03  -2.6330683e-02
  -6.9804648e-03  -2.6330752e-02
  -6.5725055e-03  -2.6330819e-02
  -6.1645433e-03  -2.6330881e-02
  -5.7565784e-03  -2.6330940e-02
  -5.3486107e-03  -2.6330994e-02
  -4.9406411e-03  -2.6331045e-02
  -4.5326687e-03  -2.6331091e-02
  -4.1246945e-03  -2.6331134e-02
  -3.7167182e-03  -2.6331171e-02
  -3.3087402e-03  -2.6331207e-02
  -2.9007609e-03  -2.6331237e-02
  -2.4927801e-03  -2.6331263e-02
  -2.0847984e-03  -2.6331285e-02
  -1.6768156e-03  -2.6331304e-02
  -1.2688320e-03  -2.6331319e-02
  -8.6084782e-04  -2.6331330e-02
  -4.5286331e-04  -2.6331335e-02
  -4.4878576e-05  -2.6331337e-02
   3.6310617e-04  -2.6331337e-02
   7.7109080e-04  -2.6331332e-02
   1.1790750e-03  -2.6331320e-02
   1.5870588e-03  -2.6331307e-02
   1.9950417e-03  -2.6331291e-02
   2.4030237e-03  -2.6331268e-02
   2.8110046e-03  -2.6331242e-02
   3.2189845e-03  -2.6331214e-02
   3.6269627e-03  -2.6331181e-02
   4.0349392e-03  -2.6331142e-02
   4.4429139e-03  -2.6331101e-02
   4.8508868e-03  -2.6331056e-02
